concept_id_1	concept_id_2	relationship_id	valid_start_date	valid_end_date	invalid_reason
45547484	199754	Maps to	20181128	20991231	
45548135	141050	Maps to	20140701	20991231	
45552371	136933	Maps to	19700101	20991231	
45556779	434814	Maps to	20181128	20991231	
45557204	4321835	Maps to	20140701	20991231	
45561494	439237	Maps to	19700101	20991231	
45561649	4165091	Maps to	19700101	20991231	
45562102	4164770	Maps to	19700101	20991231	
45571752	4286201	Maps to	20140701	20991231	
45572766	4193062	Maps to	20191031	20991231	
45576149	36713464	Maps to	20181128	20991231	
45576610	4101738	Maps to	20141014	20991231	
45580156	434223	Maps to	20140701	20991231	
45581005	4307024	Maps to	20140701	20991231	
45581295	444445	Maps to	20140701	20991231	
45581897	4178874	Maps to	20140701	20991231	
45582368	441103	Maps to	19700101	20991231	
45584804	4138484	Maps to	20190515	20991231	
45585828	4061841	Maps to	20140701	20991231	
45586778	443793	Maps to	20141010	20991231	
45587783	441443	Maps to	20140701	20991231	
45590027	436297	Maps to	20140701	20991231	
45591595	192674	Maps to	20161201	20991231	
45592352	4049042	Maps to	20161201	20991231	
45592361	4185093	Maps to	20161201	20991231	
45597591	4095852	Maps to	20181128	20991231	
45601704	442087	Maps to	19700101	20991231	
45605845	321876	Maps to	19700101	20991231	
45607024	4166905	Maps to	20140701	20991231	
45608949	4057927	Maps to	20140701	20991231	
45755366	437247	Maps to	20141010	20991231	
45755410	381591	Maps to	20141010	20991231	
45755853	74777	Maps to	20141010	20991231	
45756262	4062353	Maps to	20141010	20991231	
45756351	4061564	Maps to	20181128	20991231	
45608250	441701	Maps to	20140701	20991231	
45558365	43021073	Maps to	20240729	20991231	
3656093	3656093	Maps to	20200731	20991231	
710652	438350	Maps to	20200524	20991231	
45532830	438680	Maps to	19700101	20991231	
45537319	444074	Maps to	20181128	20991231	
45542035	437738	Maps to	20161201	20991231	
45542035	444074	Maps to	20181128	20991231	
45543179	44784217	Maps to	20161201	20991231	
45544118	443220	Maps to	19700101	20991231	
45544157	4024567	Maps to	20161201	20991231	
45546842	444074	Maps to	20181128	20991231	
45548352	45757656	Maps to	20141010	20991231	
45548502	373852	Maps to	20161201	20991231	
45556425	444074	Maps to	20181128	20991231	
45558423	4309304	Maps to	20181128	20991231	
45561572	4165323	Maps to	20181128	20991231	
45561870	4003834	Maps to	20140701	20991231	
45561899	198101	Maps to	20140701	20991231	
45561930	4179872	Maps to	20181128	20991231	
45564799	4106355	Maps to	20140701	20991231	
45571809	4111711	Maps to	19700101	20991231	
45576132	4062769	Maps to	20141014	20991231	
45576967	441049	Maps to	20141014	20991231	
45581027	4052982	Maps to	20141014	20991231	
45581107	443596	Maps to	19700101	20991231	
45582663	4040385	Maps to	20161201	20991231	
45585799	4064523	Maps to	20140701	20991231	
45587290	4060296	Maps to	20140701	20991231	
45587498	137977	Maps to	19700101	20991231	
45591253	379019	Maps to	19700101	20991231	
45591312	434033	Maps to	20141014	20991231	
45591742	4079749	Maps to	19700101	20991231	
45592089	4069528	Maps to	20141014	20991231	
45593843	4056717	Maps to	20161201	20991231	
45594875	4105886	Maps to	20161201	20991231	
45595444	438046	Maps to	20181128	20991231	
45597855	78605	Maps to	20140701	20991231	
45599972	434228	Maps to	20181128	20991231	
45599972	437738	Maps to	20161201	20991231	
45600608	432282	Maps to	19700101	20991231	
45601986	135061	Maps to	19700101	20991231	
45602873	4050552	Maps to	20140701	20991231	
45604753	437738	Maps to	20161201	20991231	
45604753	444074	Maps to	20181128	20991231	
45605450	4297400	Maps to	20141014	20991231	
45606456	435903	Maps to	20141010	20991231	
45606732	4245646	Maps to	20141010	20991231	
45609577	437738	Maps to	20161201	20991231	
45609577	444074	Maps to	20181128	20991231	
45609908	4062637	Maps to	19700101	20991231	
45755394	375252	Maps to	20141010	20991231	
45755626	4317284	Maps to	20141010	20991231	
45755765	435376	Maps to	20181128	20991231	
45755952	201164	Maps to	20141010	20991231	
45756032	444074	Maps to	20181128	20991231	
45756032	4054296	Maps to	20181128	20991231	
45756240	4297371	Maps to	20161201	20991231	
45756253	441201	Maps to	20141010	20991231	
45756543	444074	Maps to	20181128	20991231	
42616770	4259507	Maps to	20230927	20991231	
42616782	4259507	Maps to	20230927	20991231	
45585876	43530807	Maps to	20230927	20991231	
36713361	36713361	Maps to	20170131	20991231	
42619392	4132811	Maps to	20230927	20991231	
42616768	4132811	Maps to	20230927	20991231	
42616786	4259507	Maps to	20230927	20991231	
45591606	4055224	Maps to	20240226	20991231	
42616824	40482662	Maps to	20181128	20991231	
42616896	4035750	Maps to	20161201	20991231	
42617496	195906	Maps to	20181128	20991231	
42617526	440814	Maps to	20161201	20991231	
42617584	4067312	Maps to	20161201	20991231	
42617622	195906	Maps to	20181128	20991231	
42617766	195906	Maps to	20181128	20991231	
42617992	44782620	Maps to	20181128	20991231	
42618075	4208264	Maps to	20161201	20991231	
42618127	4003139	Maps to	20161201	20991231	
42618388	4001478	Maps to	20161201	20991231	
42618388	4117689	Maps to	20181128	20991231	
42618770	44782620	Maps to	20181128	20991231	
42619333	44784552	Maps to	20181128	20991231	
42619392	4094283	Maps to	20181128	20991231	
45534423	4305080	Maps to	20161201	20991231	
45534602	4129393	Maps to	20140701	20991231	
45538065	4228802	Maps to	19700101	20991231	
45546842	432509	Maps to	20181128	20991231	
45547371	201891	Maps to	20181128	20991231	
45547411	4089980	Maps to	19700101	20991231	
45548646	45757752	Maps to	20141010	20991231	
45553712	141693	Maps to	19700101	20991231	
45553726	437038	Maps to	20140701	20991231	
45557206	4152371	Maps to	20161201	20991231	
45557629	4078925	Maps to	20140701	20991231	
45558327	315881	Maps to	20140701	20991231	
45558443	4148897	Maps to	20141010	20991231	
45559636	4050547	Maps to	20140701	20991231	
45561883	4031756	Maps to	20140701	20991231	
45563190	443054	Maps to	20140701	20991231	
45566408	4015718	Maps to	19700101	20991231	
45569416	4054884	Maps to	20141014	20991231	
45570139	194526	Maps to	20141014	20991231	
45571059	438301	Maps to	20161201	20991231	
45572167	256451	Maps to	19700101	20991231	
45572764	439393	Maps to	20140701	20991231	
45576166	4023168	Maps to	19700101	20991231	
45581321	4269764	Maps to	20131121	20991231	
45582677	434742	Maps to	19700101	20991231	
45585961	432830	Maps to	19700101	20991231	
45586155	26935	Maps to	19700101	20991231	
45591818	313223	Maps to	20140701	20991231	
45592290	439093	Maps to	20140701	20991231	
45592293	436489	Maps to	19700101	20991231	
45601152	437325	Maps to	19700101	20991231	
45601797	444094	Maps to	20181128	20991231	
45601797	4142195	Maps to	20181128	20991231	
45602145	4057180	Maps to	20141014	20991231	
45603275	4194894	Maps to	20181128	20991231	
45604139	198645	Maps to	20140701	20991231	
45605189	201618	Maps to	20181128	20991231	
45755466	4245975	Maps to	20141010	20991231	
45755607	434089	Maps to	20141010	20991231	
45756230	438301	Maps to	20161201	20991231	
42616367	136779	Maps to	20181128	20991231	
42616845	4035438	Maps to	20161201	20991231	
42616926	80484	Maps to	20161201	20991231	
42616926	136779	Maps to	20181128	20991231	
42617243	136779	Maps to	20181128	20991231	
42617250	77074	Maps to	20181128	20991231	
42617335	73012	Maps to	20161201	20991231	
42617437	433565	Maps to	20161201	20991231	
42618007	136779	Maps to	20181128	20991231	
42618128	44782607	Maps to	20181128	20991231	
42618334	136779	Maps to	20181128	20991231	
42618334	4266330	Maps to	20161201	20991231	
42618342	133566	Maps to	20161201	20991231	
42618533	436206	Maps to	20181128	20991231	
42618769	4344379	Maps to	20161201	20991231	
42618937	75909	Maps to	20161201	20991231	
42618942	4001819	Maps to	20161201	20991231	
42619289	136779	Maps to	20181128	20991231	
42619289	438531	Maps to	20161201	20991231	
45566320	4302228	Maps to	20240820	20991231	
42616693	36716986	Maps to	20230927	20991231	
45572931	439934	Maps to	20230927	20991231	
1529270	4069953	Maps to	20240226	20991231	
4308585	4308585	Maps to	19700101	20991231	
4334869	4334869	Maps to	19700101	20991231	
45571623	37166869	Maps to	20230927	20991231	
42616452	4083555	Maps to	20161201	20991231	
42616665	4025831	Maps to	20161201	20991231	
42617126	79104	Maps to	20161201	20991231	
42617163	76503	Maps to	20161201	20991231	
42617272	77635	Maps to	20181128	20991231	
42617327	80497	Maps to	20181128	20991231	
42617327	4069646	Maps to	20161201	20991231	
42617363	4067872	Maps to	20161201	20991231	
42617396	4069943	Maps to	20161201	20991231	
42617396	4184403	Maps to	20181128	20991231	
42617416	4184403	Maps to	20181128	20991231	
42617416	4184423	Maps to	20181128	20991231	
42617473	80497	Maps to	20181128	20991231	
42617504	4134177	Maps to	20161201	20991231	
42617520	80497	Maps to	20191031	20991231	
42617681	77079	Maps to	20161201	20991231	
42617681	138841	Maps to	20181128	20991231	
42617746	4157453	Maps to	20181128	20991231	
42617817	44782549	Maps to	20181128	20991231	
42618008	77635	Maps to	20181128	20991231	
42618115	77635	Maps to	20181128	20991231	
42618362	77630	Maps to	20181128	20991231	
42618603	77635	Maps to	20181128	20991231	
42618663	4004623	Maps to	20161201	20991231	
42618767	77635	Maps to	20181128	20991231	
42618800	75634	Maps to	20161201	20991231	
42618865	4233830	Maps to	20161201	20991231	
42619025	77630	Maps to	20181128	20991231	
42619358	4069646	Maps to	20161201	20991231	
45755347	437233	Maps to	20161201	20991231	
45755602	74104	Maps to	20181128	20991231	
45755638	4024707	Maps to	20141010	20991231	
45755842	4211657	Maps to	20181128	20991231	
45756166	433930	Maps to	20181128	20991231	
45756284	4035493	Maps to	20141010	20991231	
45756344	435134	Maps to	20161201	20991231	
45756571	435134	Maps to	20161201	20991231	
45567362	137350	Maps to	20240729	20991231	
45544163	40484102	Maps to	20240820	20991231	
45567979	4319561	Maps to	20210204	20991231	
42616787	4259507	Maps to	20230927	20991231	
37164461	37164461	Maps to	20230927	20991231	
710683	4152376	Maps to	20200524	20991231	
710684	4152376	Maps to	20200524	20991231	
710691	432536	Maps to	20200524	20991231	
45548979	441840	Maps to	20230927	20991231	
45576338	36768587	Maps to	20240226	20991231	
1529287	4069653	Maps to	20240226	20991231	
42616477	4035610	Maps to	20181128	20991231	
42616782	136779	Maps to	20181128	20991231	
42617126	136779	Maps to	20181128	20991231	
42617492	4000965	Maps to	20161201	20991231	
42617572	4001298	Maps to	20161201	20991231	
42617755	4003313	Maps to	20161201	20991231	
42617837	4345332	Maps to	20161201	20991231	
42618314	136779	Maps to	20181128	20991231	
42618324	136779	Maps to	20181128	20991231	
42618362	253549	Maps to	20181128	20991231	
42618633	4003479	Maps to	20161201	20991231	
42618767	4344379	Maps to	20161201	20991231	
42619047	136779	Maps to	20181128	20991231	
42619311	43531054	Maps to	20181128	20991231	
42616308	136779	Maps to	20181128	20991231	
42616308	4009329	Maps to	20161201	20991231	
42616322	4265393	Maps to	20161201	20991231	
42616348	72988	Maps to	20161201	20991231	
42616478	4035610	Maps to	20181128	20991231	
42616598	4344166	Maps to	20161201	20991231	
42617281	136779	Maps to	20181128	20991231	
42617382	253009	Maps to	20161201	20991231	
42617496	4000965	Maps to	20161201	20991231	
42617934	75048	Maps to	20161201	20991231	
42618075	136779	Maps to	20181128	20991231	
42618537	440812	Maps to	20181128	20991231	
42618770	4344379	Maps to	20161201	20991231	
42618804	136779	Maps to	20181128	20991231	
42618810	40305987	Maps to	20161201	20991231	
42619267	75909	Maps to	20161201	20991231	
42619271	75909	Maps to	20161201	20991231	
42619271	43531054	Maps to	20181128	20991231	
42619272	75909	Maps to	20161201	20991231	
42619275	75909	Maps to	20161201	20991231	
42619416	74125	Maps to	20181128	20991231	
42619416	136779	Maps to	20181128	20991231	
42616452	4067054	Maps to	20181128	20991231	
42616643	80809	Maps to	20161201	20991231	
42616652	80809	Maps to	20161201	20991231	
42616665	76191	Maps to	20181128	20991231	
42616770	40483262	Maps to	20181128	20991231	
42616820	76191	Maps to	20181128	20991231	
42617269	45757591	Maps to	20161201	20991231	
42617272	45757591	Maps to	20161201	20991231	
42618008	40490403	Maps to	20161201	20991231	
42618032	40490403	Maps to	20161201	20991231	
42618433	76191	Maps to	20181128	20991231	
42618449	442752	Maps to	20161201	20991231	
42618567	4115176	Maps to	20181128	20991231	
42618663	72986	Maps to	20181128	20991231	
42619376	76191	Maps to	20181128	20991231	
4118989	4118989	Maps to	19700101	20991231	
4120634	4120634	Maps to	19700101	20991231	
4155292	4155292	Maps to	19700101	20991231	
45532862	4092667	Maps to	19700101	20991231	
45537165	437738	Maps to	20181128	20991231	
45537165	438310	Maps to	20181128	20991231	
45538885	4100824	Maps to	19700101	20991231	
45541999	444074	Maps to	20181128	20991231	
45542921	378425	Maps to	20140701	20991231	
45543301	194071	Maps to	19700101	20991231	
45547154	4219484	Maps to	20181128	20991231	
45547478	135750	Maps to	20181128	20991231	
45547924	381862	Maps to	19700101	20991231	
45552025	438046	Maps to	20181128	20991231	
45552882	4110483	Maps to	19700101	20991231	
45553693	4308096	Maps to	20140701	20991231	
45556894	4091321	Maps to	19700101	20991231	
45557617	46273463	Maps to	19700101	20991231	
45558451	317109	Maps to	19700101	20991231	
45560446	80294	Maps to	20140701	20991231	
45562051	4077203	Maps to	20181128	20991231	
45562099	4101880	Maps to	20141010	20991231	
45562116	378425	Maps to	20140701	20991231	
45563166	4061852	Maps to	20161201	20991231	
45567271	438175	Maps to	19700101	20991231	
45570733	4309318	Maps to	20140701	20991231	
45570904	444074	Maps to	20181128	20991231	
45571371	4310138	Maps to	20140701	20991231	
45571455	4273323	Maps to	20181128	20991231	
45571621	196365	Maps to	20140701	20991231	
45572937	23034	Maps to	19700101	20991231	
45574675	4105127	Maps to	20140701	20991231	
45577775	4262562	Maps to	20161201	20991231	
45579847	4057494	Maps to	20140701	20991231	
45581843	320752	Maps to	20140701	20991231	
45582422	199881	Maps to	19700101	20991231	
45582715	4164645	Maps to	20141010	20991231	
45591028	443733	Maps to	20141010	20991231	
45591428	375819	Maps to	20161201	20991231	
45595536	4107655	Maps to	19700101	20991231	
45597159	4218764	Maps to	19700101	20991231	
45600011	444074	Maps to	20181128	20991231	
45600284	4176898	Maps to	20161201	20991231	
45601760	4137754	Maps to	19700101	20991231	
45605150	4334339	Maps to	20181128	20991231	
45605400	443731	Maps to	20140701	20991231	
45606712	442255	Maps to	19700101	20991231	
45609136	438028	Maps to	20161201	20991231	
45755754	40490826	Maps to	20141010	20991231	
45756318	436593	Maps to	20161201	20991231	
45756337	434257	Maps to	20161201	20991231	
45756351	444074	Maps to	20181128	20991231	
45756588	435416	Maps to	20141010	20991231	
42616820	4259507	Maps to	20240201	20991231	
45538666	1244972	Maps to	20240201	20991231	
45586246	4060424	Maps to	20181128	20991231	
40491984	40491984	Maps to	20110731	20991231	
45756645	438028	Maps to	20220809	20991231	
45581018	37312609	Maps to	20220809	20991231	
43021378	43021378	Maps to	20130131	20991231	
8930	8930	Maps to	19700101	20991231	
75910	75910	Maps to	19700101	20991231	
193174	193174	Maps to	19700101	20991231	
196359	196359	Maps to	19700101	20991231	
258061	258061	Maps to	19700101	20991231	
434824	434824	Maps to	19700101	20991231	
435437	435437	Maps to	19700101	20991231	
436947	436947	Maps to	19700101	20991231	
437313	437313	Maps to	19700101	20991231	
438783	438783	Maps to	19700101	20991231	
439731	439731	Maps to	19700101	20991231	
441271	441271	Maps to	19700101	20991231	
4001521	4001521	Maps to	19700101	20991231	
4003830	4003830	Maps to	19700101	20991231	
4006768	4006768	Maps to	19700101	20991231	
4021186	4021186	Maps to	19700101	20991231	
4234127	4234127	Maps to	19700101	20991231	
4241409	4241409	Maps to	19700101	20991231	
4241544	4241544	Maps to	19700101	20991231	
4299935	4299935	Maps to	19700101	20991231	
42616824	4259507	Maps to	20240201	20991231	
42616825	4259507	Maps to	20240201	20991231	
45597060	37167137	Maps to	20230927	20991231	
4347290	4347290	Maps to	19700101	20991231	
602985	602985	Maps to	20220128	20991231	
42616558	762446	Maps to	20181128	20991231	
42616693	762446	Maps to	20181128	20991231	
42616731	762446	Maps to	20181128	20991231	
42616757	4132810	Maps to	20161201	20991231	
42616832	44784106	Maps to	20181128	20991231	
42617131	79104	Maps to	20161201	20991231	
42617313	138841	Maps to	20181128	20991231	
42617322	138841	Maps to	20181128	20991231	
42617322	4214530	Maps to	20161201	20991231	
42617487	138841	Maps to	20181128	20991231	
42617710	138841	Maps to	20181128	20991231	
42617829	80497	Maps to	20181128	20991231	
42618225	77635	Maps to	20181128	20991231	
42618507	4093228	Maps to	20161201	20991231	
42618720	4100823	Maps to	20161201	20991231	
42618728	77635	Maps to	20181128	20991231	
42618728	4098463	Maps to	20161201	20991231	
42619229	77630	Maps to	20181128	20991231	
42619298	72997	Maps to	20181128	20991231	
45533218	374036	Maps to	20140701	20991231	
45533440	4307356	Maps to	20140701	20991231	
45534884	4050542	Maps to	20140701	20991231	
45537319	439983	Maps to	20181128	20991231	
45539308	4246290	Maps to	19700101	20991231	
45544090	4108901	Maps to	19700101	20991231	
45544139	4066505	Maps to	19700101	20991231	
45548008	319826	Maps to	19700101	20991231	
45548018	314054	Maps to	20141014	20991231	
45553072	4035436	Maps to	20161201	20991231	
45556425	442451	Maps to	20181128	20991231	
45556946	36716726	Maps to	20181128	20991231	
45557235	4332304	Maps to	20141014	20991231	
45557546	43530674	Maps to	20181128	20991231	
45558404	4005755	Maps to	19700101	20991231	
45562420	4234997	Maps to	20140701	20991231	
45566739	442793	Maps to	20141014	20991231	
45567163	319826	Maps to	19700101	20991231	
45571368	4022071	Maps to	20141014	20991231	
45571951	375249	Maps to	20140701	20991231	
45572082	4108217	Maps to	20141010	20991231	
45572274	132702	Maps to	19700101	20991231	
45572282	4313149	Maps to	19700101	20991231	
45581066	43020485	Maps to	20140701	20991231	
45581906	4326601	Maps to	19700101	20991231	
45583806	37116518	Maps to	20181128	20991231	
45587488	4246290	Maps to	20141010	20991231	
45590921	198104	Maps to	20140701	20991231	
45595620	433960	Maps to	20141010	20991231	
45596863	441906	Maps to	20141014	20991231	
45603196	42536812	Maps to	20181128	20991231	
45604299	434223	Maps to	20141014	20991231	
45605668	4334245	Maps to	20140701	20991231	
45755313	436045	Maps to	20141010	20991231	
45755470	4055115	Maps to	20141010	20991231	
45755529	75346	Maps to	20181128	20991231	
45755765	4307254	Maps to	20181128	20991231	
45755964	435094	Maps to	20141010	20991231	
45756367	4305831	Maps to	20181128	20991231	
45600750	37109944	Maps to	20240201	20991231	
42616339	4197765	Maps to	20240729	20991231	
42617386	37171182	Maps to	20240729	20991231	
42618256	4093228	Maps to	20240729	20991231	
45601931	43021073	Maps to	20240729	20991231	
4188585	4188585	Maps to	19700101	20991231	
4240906	4240906	Maps to	19700101	20991231	
4241638	4241638	Maps to	19700101	20991231	
4241919	4241919	Maps to	19700101	20991231	
45558167	37312674	Maps to	20210204	20991231	
42618796	606229	Maps to	20220809	20991231	
45571398	1340204	Maps to	20220809	20991231	
45542445	1340204	Maps to	20210406	20991231	
45566476	1340204	Maps to	20210406	20991231	
45537985	437521	Maps to	20140701	20991231	
45539480	36716584	Maps to	20181128	20991231	
45543523	76786	Maps to	20140701	20991231	
45544157	40484102	Maps to	20181128	20991231	
45547371	42537748	Maps to	20181128	20991231	
45548200	132706	Maps to	20141014	20991231	
45548962	4024000	Maps to	20181128	20991231	
45552028	439633	Maps to	20140701	20991231	
45552154	4085622	Maps to	19700101	20991231	
45552366	4101453	Maps to	19700101	20991231	
45552953	4145627	Maps to	20141010	20991231	
45555906	4180541	Maps to	20140701	20991231	
45556312	435119	Maps to	20181128	20991231	
45556959	132832	Maps to	20181128	20991231	
45558177	194088	Maps to	19700101	20991231	
45561906	74322	Maps to	19700101	20991231	
45562075	374341	Maps to	19700101	20991231	
45562094	313459	Maps to	20140701	20991231	
45566898	4174262	Maps to	20131121	20991231	
45567280	4055650	Maps to	19700101	20991231	
45568120	42872381	Maps to	20181128	20991231	
45576867	4110961	Maps to	20131121	20991231	
45582128	40485046	Maps to	20140701	20991231	
45582162	4222001	Maps to	20140701	20991231	
45583057	4129394	Maps to	20140701	20991231	
45585963	435181	Maps to	19700101	20991231	
45586088	4239897	Maps to	20161201	20991231	
45588168	4108638	Maps to	20140701	20991231	
45595535	4022078	Maps to	20161201	20991231	
45596208	314383	Maps to	19700101	20991231	
45597384	4096625	Maps to	20140701	20991231	
45599424	4322306	Maps to	20191031	20991231	
45600582	75206	Maps to	19700101	20991231	
45603275	4130851	Maps to	20181128	20991231	
45605958	192957	Maps to	19700101	20991231	
45755328	433701	Maps to	20141010	20991231	
45755500	4117230	Maps to	20181128	20991231	
45756249	437477	Maps to	20141010	20991231	
45756367	432504	Maps to	20141010	20991231	
45756543	435134	Maps to	20161201	20991231	
45547474	4090205	Maps to	20240729	20991231	
45755763	4138294	Maps to	20240729	20991231	
8588	8588	Maps to	19700101	20991231	
8636	8636	Maps to	19700101	20991231	
8751	8751	Maps to	19700101	20991231	
24884	24884	Maps to	19700101	20991231	
26378	26378	Maps to	19700101	20991231	
32710	32710	Maps to	19700101	20991231	
78832	78832	Maps to	19700101	20991231	
377487	377487	Maps to	19700101	20991231	
433921	433921	Maps to	19700101	20991231	
435166	435166	Maps to	19700101	20991231	
435739	435739	Maps to	19700101	20991231	
439658	439658	Maps to	19700101	20991231	
440076	440076	Maps to	19700101	20991231	
440516	440516	Maps to	19700101	20991231	
441828	441828	Maps to	19700101	20991231	
4333677	4333677	Maps to	19700101	20991231	
45533094	4335168	Maps to	20141014	20991231	
45533117	4150800	Maps to	20141014	20991231	
45534390	4326589	Maps to	20131121	20991231	
45534657	4057181	Maps to	20141014	20991231	
45541553	440895	Maps to	20140701	20991231	
45542466	4167217	Maps to	20141010	20991231	
45543166	321318	Maps to	19700101	20991231	
45545603	44783029	Maps to	20181128	20991231	
45548121	4110182	Maps to	19700101	20991231	
45552410	4098479	Maps to	19700101	20991231	
45553427	4244662	Maps to	20161201	20991231	
45556953	46271001	Maps to	20190515	20991231	
45558437	4176400	Maps to	20131121	20991231	
45562191	434926	Maps to	20181128	20991231	
45566492	440937	Maps to	19700101	20991231	
45566555	4346166	Maps to	19700101	20991231	
45566585	4151263	Maps to	20190515	20991231	
45566750	4100475	Maps to	19700101	20991231	
45571385	4323272	Maps to	20161201	20991231	
45571808	4134454	Maps to	20140701	20991231	
45575298	443198	Maps to	20140701	20991231	
45576101	442019	Maps to	19700101	20991231	
45585941	434273	Maps to	19700101	20991231	
45586160	376374	Maps to	19700101	20991231	
45586308	380394	Maps to	19700101	20991231	
45586592	4043731	Maps to	20181128	20991231	
45587531	4171913	Maps to	20181128	20991231	
45587535	40484102	Maps to	20181128	20991231	
45590869	433125	Maps to	20161201	20991231	
45591457	4124683	Maps to	19700101	20991231	
45591884	4196401	Maps to	20151109	20991231	
45592295	440795	Maps to	20140701	20991231	
45595635	134290	Maps to	20181128	20991231	
45596134	376405	Maps to	20140701	20991231	
45597121	135923	Maps to	19700101	20991231	
45599678	442562	Maps to	20141010	20991231	
45601211	443600	Maps to	20141010	20991231	
45601969	4037874	Maps to	19700101	20991231	
45605979	139899	Maps to	20140701	20991231	
45609532	436292	Maps to	20181128	20991231	
45609532	437165	Maps to	20161201	20991231	
4312549	35226184	Maps to	20201013	20991231	
45534298	40319195	Maps to	20230927	20991231	
45544132	36685971	Maps to	20240226	20991231	
45544132	40354893	Maps to	20240226	20991231	
42616598	76191	Maps to	20181128	20991231	
42616896	76191	Maps to	20181128	20991231	
42617035	4291025	Maps to	20161201	20991231	
42617047	76191	Maps to	20181128	20991231	
42617047	44783205	Maps to	20161201	20991231	
42617281	73553	Maps to	20161201	20991231	
42617288	40484571	Maps to	20181128	20991231	
42617622	4153359	Maps to	20191031	20991231	
42617723	4203556	Maps to	20161201	20991231	
42617752	4003311	Maps to	20161201	20991231	
42617992	4001654	Maps to	20161201	20991231	
42618186	4115168	Maps to	20181128	20991231	
42618199	4214076	Maps to	20161201	20991231	
42618511	376208	Maps to	20161201	20991231	
42618525	4118017	Maps to	20181128	20991231	
42618574	4118017	Maps to	20181128	20991231	
42618804	73574	Maps to	20161201	20991231	
42618915	72986	Maps to	20181128	20991231	
42618915	80509	Maps to	20161201	20991231	
42619272	72986	Maps to	20161201	20991231	
42616872	40482662	Maps to	20181128	20991231	
42617009	44782456	Maps to	20161201	20991231	
42617243	79903	Maps to	20161201	20991231	
42617437	195906	Maps to	20181128	20991231	
42617455	195906	Maps to	20181128	20991231	
42617455	443795	Maps to	20181128	20991231	
42617518	440814	Maps to	20161201	20991231	
42617538	4182166	Maps to	20181128	20991231	
42617603	195906	Maps to	20181128	20991231	
42617603	4262590	Maps to	20191031	20991231	
42617794	195906	Maps to	20181128	20991231	
42617794	443795	Maps to	20181128	20991231	
42617870	443795	Maps to	20181128	20991231	
42617873	195906	Maps to	20181128	20991231	
42617907	4133638	Maps to	20181128	20991231	
42617966	77653	Maps to	20161201	20991231	
42618317	444115	Maps to	20161201	20991231	
42618857	4344386	Maps to	20161201	20991231	
42618857	44782620	Maps to	20181128	20991231	
42619315	4178431	Maps to	20161201	20991231	
45532817	73686	Maps to	20140701	20991231	
45541883	434822	Maps to	20161201	20991231	
45544056	4071610	Maps to	19700101	20991231	
45544163	4090861	Maps to	20161201	20991231	
45547456	4084970	Maps to	19700101	20991231	
45548899	23868	Maps to	19700101	20991231	
45552393	26935	Maps to	19700101	20991231	
45555744	198623	Maps to	20140701	20991231	
45556974	4247331	Maps to	20181128	20991231	
45558329	45757588	Maps to	20141010	20991231	
45558332	200789	Maps to	19700101	20991231	
45558482	4166144	Maps to	19700101	20991231	
45566585	201518	Maps to	20190515	20991231	
45566759	4027782	Maps to	20141010	20991231	
45567090	377870	Maps to	20161201	20991231	
45567362	4148368	Maps to	20190515	20991231	
45571369	4261613	Maps to	19700101	20991231	
45571496	4311499	Maps to	20181128	20991231	
45571703	373995	Maps to	20141014	20991231	
45572744	439083	Maps to	20140701	20991231	
45576376	433978	Maps to	19700101	20991231	
45581776	4154290	Maps to	20131121	20991231	
45581889	4294973	Maps to	20161201	20991231	
45582681	138864	Maps to	19700101	20991231	
45585845	762059	Maps to	20181128	20991231	
45585971	4090110	Maps to	19700101	20991231	
45590936	4003833	Maps to	20161201	20991231	
45592346	200524	Maps to	20140701	20991231	
45592433	4246053	Maps to	20181128	20991231	
45595831	4031941	Maps to	20141010	20991231	
45596141	36717601	Maps to	20181128	20991231	
45596195	319844	Maps to	19700101	20991231	
45601129	31602	Maps to	19700101	20991231	
45605562	4295340	Maps to	20131121	20991231	
45755600	4062671	Maps to	20161201	20991231	
45755842	4015743	Maps to	20141010	20991231	
45756229	438301	Maps to	20161201	20991231	
45755506	4035416	Maps to	20240201	20991231	
45586571	45766116	Maps to	20161201	20991231	
45533631	3655550	Maps to	20240729	20991231	
45543303	4083465	Maps to	20131121	20991231	
931074	37109774	Maps to	20210518	20991231	
8483	8483	Maps to	19700101	20991231	
8734	8734	Maps to	19700101	20991231	
81496	81496	Maps to	19700101	20991231	
141050	141050	Maps to	19700101	20991231	
198345	198345	Maps to	19700101	20991231	
432941	432941	Maps to	19700101	20991231	
435284	435284	Maps to	19700101	20991231	
436953	436953	Maps to	19700101	20991231	
437269	437269	Maps to	19700101	20991231	
438979	438979	Maps to	19700101	20991231	
440279	440279	Maps to	19700101	20991231	
45533496	436996	Maps to	19700101	20991231	
45537023	438929	Maps to	20140701	20991231	
45539291	438250	Maps to	19700101	20991231	
45539312	4004646	Maps to	19700101	20991231	
45539326	438252	Maps to	20131121	20991231	
45547415	433417	Maps to	20140701	20991231	
45552190	194287	Maps to	19700101	20991231	
45553292	40480160	Maps to	20161201	20991231	
45553793	4243161	Maps to	20181128	20991231	
45557143	4210746	Maps to	20141010	20991231	
45557656	40482241	Maps to	20141010	20991231	
45562101	4301699	Maps to	20181128	20991231	
45562417	37016310	Maps to	20181128	20991231	
45562502	197328	Maps to	19700101	20991231	
45566404	40479430	Maps to	20140701	20991231	
